client_id,target_week_start,y_count,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,woy_sin,woy_cos,split,count_threshold,y,prob_high_risk,alert
BB,2017-03-13,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970941817426052,0.23931566428755804,val,165.0,0,0.254831942286089,0
BB,2017-03-20,6.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992708874098054,0.120536680255323,val,165.0,0,0.3138825095928984,0
BB,2017-03-27,60.0,6.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6081226496766366e-16,val,165.0,0,0.3888675762152652,0
BB,2017-04-03,35.0,60.0,6.0,10.0,14.0,0.0,0.0,0.0,0.0,0.992708874098054,-0.12053668025532288,val,165.0,0,0.5782307731306299,0
BB,2017-04-10,2.0,35.0,60.0,6.0,10.0,14.0,0.0,0.0,0.0,0.9709418174260521,-0.2393156642875575,val,165.0,0,0.6205553648416308,0
BB,2017-04-17,80.0,2.0,35.0,60.0,6.0,10.0,14.0,0.0,0.0,0.9350162426854148,-0.35460488704253545,val,165.0,0,0.5792145104399027,0
BB,2017-04-24,22.0,80.0,2.0,35.0,60.0,6.0,10.0,14.0,0.0,0.8854560256532099,-0.4647231720437685,val,165.0,0,0.8597473887819591,1
BB,2017-05-01,41.0,22.0,80.0,2.0,35.0,60.0,6.0,10.0,14.0,0.8229838658936565,-0.5680647467311557,val,165.0,0,0.6912583559537366,1
BB,2017-05-08,114.000001,41.0,22.0,80.0,2.0,35.0,60.0,6.0,10.0,0.7485107481711013,-0.663122658240795,val,165.0,0,0.9239204117588872,1
BB,2017-05-15,119.0,114.000001,41.0,22.0,80.0,2.0,35.0,60.0,6.0,0.6631226582407952,-0.7485107481711012,val,165.0,0,0.9185802147859523,1
BB,2017-05-22,154.0,119.0,114.000001,41.0,22.0,80.0,2.0,35.0,60.0,0.5680647467311558,-0.8229838658936564,val,165.0,0,0.8759747764005377,1
BB,2017-05-29,32.0,154.0,119.0,114.000001,41.0,22.0,80.0,2.0,35.0,0.46472317204376906,-0.8854560256532096,val,165.0,0,0.9264459554250852,1
BB,2017-06-05,30.0,32.0,154.0,119.0,114.000001,41.0,22.0,80.0,2.0,0.35460488704253584,-0.9350162426854147,val,165.0,0,0.8868671761248361,1
BB,2017-06-12,530.0,30.0,32.0,154.0,119.0,114.000001,41.0,22.0,80.0,0.23931566428755768,-0.970941817426052,val,165.0,1,0.7860080752529681,1
BB,2017-06-19,116.0,530.0,30.0,32.0,154.0,119.0,114.000001,41.0,22.0,0.12053668025532308,-0.992708874098054,val,165.0,0,0.9489165549290625,1
BB,2017-06-26,108.0,116.0,530.0,30.0,32.0,154.0,119.0,114.000001,41.0,-3.216245299353273e-16,-1.0,val,165.0,0,0.9142305480983887,1
BB,2017-07-03,59.0,108.0,116.0,530.0,30.0,32.0,154.0,119.0,114.000001,-0.12053668025532283,-0.992708874098054,val,165.0,0,0.8914216578695844,1
BB,2017-07-10,10.0,59.0,108.0,116.0,530.0,30.0,32.0,154.0,119.0,-0.23931566428755743,-0.9709418174260521,val,165.0,0,0.6214276660803492,0
BB,2017-07-17,2.0,10.0,59.0,108.0,116.0,530.0,30.0,32.0,154.0,-0.3546048870425356,-0.9350162426854148,val,165.0,0,0.3883006659719791,0
BB,2017-07-24,0.0,2.0,10.0,59.0,108.0,116.0,530.0,30.0,32.0,-0.46472317204376806,-0.8854560256532101,val,165.0,0,0.34793306613403285,0
BB,2017-07-31,0.0,0.0,2.0,10.0,59.0,108.0,116.0,530.0,30.0,-0.5680647467311556,-0.8229838658936566,val,165.0,0,0.1787384430295877,0
BB,2017-08-07,0.0,0.0,0.0,2.0,10.0,59.0,108.0,116.0,530.0,-0.663122658240795,-0.7485107481711013,val,165.0,0,0.0913374617242785,0
BB,2017-08-14,0.0,0.0,0.0,0.0,2.0,10.0,59.0,108.0,116.0,-0.7485107481711011,-0.6631226582407952,val,165.0,0,0.09328086335464399,0
BB,2017-08-21,0.0,0.0,0.0,0.0,0.0,2.0,10.0,59.0,108.0,-0.8229838658936564,-0.5680647467311559,val,165.0,0,0.05754263373725189,0
BB,2017-08-28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,59.0,-0.8854560256532096,-0.4647231720437691,val,165.0,0,0.029185019333483074,0
BB,2017-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,-0.9350162426854147,-0.3546048870425359,val,165.0,0,0.019510544531341906,0
BB,2017-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.970941817426052,-0.23931566428755774,val,165.0,0,0.014980959999541136,0
BB,2017-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.992708874098054,-0.12053668025532357,val,165.0,0,0.012193023560114636,0
BB,2017-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,val,165.0,0,0.008091681810665432,0
BB,2017-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.992708874098054,0.1205366802553232,val,165.0,0,0.005490457898428141,0
BB,2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9709418174260521,0.23931566428755738,val,165.0,0,0.0038330208738699143,0
BB,2017-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9350162426854148,0.35460488704253557,val,165.0,0,0.002768712198599736,0
BB,2017-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8854560256532101,0.464723172043768,val,165.0,0,0.0020796049249813438,0
BB,2017-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822983865893657,0.5680647467311548,val,165.0,0,0.0016312704834727692,0
BB,2017-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7485107481711011,0.6631226582407952,val,165.0,0,0.0013411886803814438,0
BB,2017-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6631226582407955,0.7485107481711007,val,165.0,0,0.0011591410711975566,0
BB,2017-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5680647467311559,0.8229838658936564,val,165.0,0,0.001055366196990406,0
BB,2017-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4647231720437684,0.88545602565321,val,165.0,0,0.0010136598144584543,0
BB,2017-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35460488704253595,0.9350162426854147,val,165.0,0,0.001027689250419541,0
BB,2017-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2393156642875578,0.970941817426052,val,165.0,0,0.0010995725046274078,0
